GAME_DATE,TEAM_NAME,MATCHUP,WL,PTS,FG_PCT,FT_PCT,FG3_PCT
2026-03-22,Minnesota Timberwolves,MIN @ BOS,W,102,0.429,0.8,0.364
2026-03-22,Brooklyn Nets,BKN @ SAC,L,122,0.523,0.8,0.424
2026-03-22,Sacramento Kings,SAC vs. BKN,W,126,0.524,0.765,0.519
2026-03-22,Phoenix Suns,PHX vs. TOR,W,120,0.517,1.0,0.45
2026-03-22,Portland Trail Blazers,POR @ DEN,L,112,0.433,0.75,0.32
2026-03-22,Toronto Raptors,TOR @ PHX,L,98,0.493,0.682,0.321
2026-03-22,Washington Wizards,WAS @ NYK,L,113,0.483,0.692,0.383
2026-03-21,Los Angeles Lakers,LAL @ ORL,W,105,0.448,0.655,0.25
2026-03-21,LA Clippers,LAC @ DAL,W,138,0.567,0.833,0.5
2026-03-21,Houston Rockets,HOU vs. MIA,W,123,0.523,0.81,0.457
2026-03-21,Dallas Mavericks,DAL vs. LAC,L,131,0.471,0.759,0.382
2026-03-21,Golden State Warriors,GSW @ ATL,L,110,0.5,0.765,0.357
2026-03-21,Memphis Grizzlies,MEM @ CHA,L,101,0.407,0.789,0.348
2026-03-21,New Orleans Pelicans,NOP vs. CLE,L,106,0.433,0.8,0.3
2026-03-21,Cleveland Cavaliers,CLE @ NOP,W,111,0.477,0.682,0.308
2026-03-21,Atlanta Hawks,ATL vs. GSW,W,126,0.539,0.85,0.325
2026-03-21,Milwaukee Bucks,MIL @ PHX,W,108,0.5,0.667,0.41
2026-03-21,Miami Heat,MIA @ HOU,L,122,0.511,0.75,0.39
2026-03-21,Charlotte Hornets,CHA vs. MEM,W,124,0.529,0.667,0.419
2026-03-21,Orlando Magic,ORL vs. LAL,L,104,0.434,0.913,0.297
2026-03-21,Philadelphia 76ers,PHI @ UTA,W,126,0.5,0.875,0.222
2026-03-21,Phoenix Suns,PHX vs. MIL,L,105,0.449,0.556,0.385
2026-03-21,San Antonio Spurs,SAS vs. IND,W,134,0.546,0.882,0.382
2026-03-21,Oklahoma City Thunder,OKC @ WAS,W,132,0.538,0.7,0.367
2026-03-21,Utah Jazz,UTA vs. PHI,L,116,0.406,0.935,0.225
2026-03-21,Washington Wizards,WAS vs. OKC,L,111,0.451,0.722,0.41
2026-03-21,Indiana Pacers,IND @ SAS,L,119,0.518,0.789,0.457
2026-03-20,Minnesota Timberwolves,MIN vs. POR,L,104,0.396,0.793,0.321
2026-03-20,Atlanta Hawks,ATL @ HOU,L,95,0.424,0.824,0.257
2026-03-20,Boston Celtics,BOS @ MEM,W,117,0.449,0.867,0.262
2026-03-20,Denver Nuggets,DEN vs. TOR,W,121,0.543,0.76,0.467
2026-03-20,Golden State Warriors,GSW @ DET,L,101,0.461,0.731,0.364
2026-03-20,Houston Rockets,HOU vs. ATL,W,117,0.506,0.679,0.467
2026-03-20,Toronto Raptors,TOR @ DEN,L,115,0.512,0.739,0.323
2026-03-20,Brooklyn Nets,BKN vs. NYK,L,92,0.395,1.0,0.368
2026-03-20,New York Knicks,NYK @ BKN,W,93,0.408,0.719,0.276
2026-03-20,Portland Trail Blazers,POR @ MIN,W,108,0.424,0.875,0.243
2026-03-20,Memphis Grizzlies,MEM vs. BOS,L,112,0.467,0.824,0.326
2026-03-20,Detroit Pistons,DET vs. GSW,W,115,0.523,0.69,0.238
2026-03-19,Chicago Bulls,CHI vs. CLE,L,110,0.447,0.647,0.341
2026-03-19,Los Angeles Lakers,LAL @ MIA,W,134,0.531,0.756,0.438
2026-03-19,LA Clippers,LAC @ NOP,L,99,0.461,0.594,0.313
2026-03-19,Miami Heat,MIA vs. LAL,L,126,0.511,0.818,0.316
2026-03-19,New Orleans Pelicans,NOP vs. LAC,W,105,0.474,0.818,0.382
2026-03-19,Cleveland Cavaliers,CLE @ CHI,W,115,0.44,0.677,0.341
2026-03-19,Philadelphia 76ers,PHI @ SAC,W,139,0.5,0.833,0.472
2026-03-19,Milwaukee Bucks,MIL @ UTA,L,96,0.41,0.739,0.341
2026-03-19,Orlando Magic,ORL @ CHA,L,111,0.419,0.905,0.333
2026-03-19,Phoenix Suns,PHX @ SAS,L,100,0.418,0.765,0.306
2026-03-19,Sacramento Kings,SAC vs. PHI,L,118,0.483,0.69,0.375
2026-03-19,San Antonio Spurs,SAS vs. PHX,W,101,0.422,0.913,0.294
2026-03-19,Utah Jazz,UTA vs. MIL,W,128,0.539,0.7,0.375
2026-03-19,Washington Wizards,WAS vs. DET,L,95,0.439,0.667,0.395
2026-03-19,Detroit Pistons,DET @ WAS,W,117,0.454,0.769,0.3
2026-03-19,Charlotte Hornets,CHA vs. ORL,W,130,0.525,0.889,0.478
2026-03-18,Chicago Bulls,CHI vs. TOR,L,109,0.471,0.714,0.29
2026-03-18,Golden State Warriors,GSW @ BOS,L,99,0.4,0.708,0.233
2026-03-18,Denver Nuggets,DEN @ MEM,L,118,0.489,0.773,0.361
2026-03-18,Dallas Mavericks,DAL vs. ATL,L,120,0.488,0.862,0.393
2026-03-18,Los Angeles Lakers,LAL @ HOU,W,124,0.605,0.63,0.469
2026-03-18,New Orleans Pelicans,NOP vs. LAC,W,124,0.53,0.952,0.432
2026-03-18,Boston Celtics,BOS vs. GSW,W,120,0.478,0.947,0.359
2026-03-18,Atlanta Hawks,ATL @ DAL,W,135,0.539,0.786,0.4
2026-03-18,LA Clippers,LAC @ NOP,L,109,0.511,0.769,0.29
2026-03-18,Houston Rockets,HOU vs. LAL,L,116,0.495,0.882,0.344
2026-03-18,Brooklyn Nets,BKN vs. OKC,L,92,0.367,0.742,0.314
2026-03-18,Minnesota Timberwolves,MIN vs. UTA,W,147,0.542,0.833,0.462
2026-03-18,Indiana Pacers,IND vs. POR,L,119,0.505,0.882,0.444
2026-03-18,Portland Trail Blazers,POR @ IND,W,127,0.446,0.808,0.348
2026-03-18,Oklahoma City Thunder,OKC @ BKN,W,121,0.529,0.773,0.4
2026-03-18,Toronto Raptors,TOR @ CHI,W,139,0.571,0.879,0.424
2026-03-18,Utah Jazz,UTA @ MIN,L,111,0.43,0.692,0.333
2026-03-18,Memphis Grizzlies,MEM vs. DEN,W,125,0.429,0.781,0.327
2026-03-17,Orlando Magic,ORL vs. OKC,L,108,0.398,0.85,0.34
2026-03-17,Miami Heat,MIA @ CHA,L,106,0.404,0.794,0.194
2026-03-17,Milwaukee Bucks,MIL vs. CLE,L,116,0.477,0.706,0.444
2026-03-17,Minnesota Timberwolves,MIN vs. PHX,W,116,0.512,0.724,0.321
2026-03-17,Denver Nuggets,DEN vs. PHI,W,124,0.5,0.71,0.485
2026-03-17,Cleveland Cavaliers,CLE @ MIL,W,123,0.488,0.794,0.333
2026-03-17,Philadelphia 76ers,PHI @ DEN,L,96,0.394,0.867,0.22
2026-03-17,Indiana Pacers,IND @ NYK,L,110,0.518,0.714,0.447
2026-03-17,New York Knicks,NYK vs. IND,W,136,0.54,0.769,0.439
2026-03-17,Phoenix Suns,PHX @ MIN,L,104,0.381,0.739,0.351
2026-03-17,San Antonio Spurs,SAS @ SAC,W,132,0.516,0.846,0.51
2026-03-17,Oklahoma City Thunder,OKC @ ORL,W,113,0.444,0.889,0.31
2026-03-17,Washington Wizards,WAS vs. DET,L,117,0.494,0.789,0.432
2026-03-17,Detroit Pistons,DET @ WAS,W,130,0.511,0.844,0.407
2026-03-17,Charlotte Hornets,CHA vs. MIA,W,136,0.531,0.81,0.405
2026-03-17,Sacramento Kings,SAC vs. SAS,L,104,0.441,0.615,0.389
2026-03-16,Los Angeles Lakers,LAL @ HOU,W,100,0.44,0.818,0.235
2026-03-16,Atlanta Hawks,ATL vs. ORL,W,124,0.462,0.759,0.4
2026-03-16,Boston Celtics,BOS vs. PHX,W,120,0.488,0.926,0.425
2026-03-16,New Orleans Pelicans,NOP vs. DAL,W,129,0.505,0.647,0.314
2026-03-16,Chicago Bulls,CHI vs. MEM,W,132,0.516,0.857,0.375
2026-03-16,Golden State Warriors,GSW @ WAS,W,125,0.505,0.857,0.281
2026-03-16,Houston Rockets,HOU vs. LAL,L,92,0.481,0.733,0.192
2026-03-16,LA Clippers,LAC vs. SAS,L,115,0.483,0.75,0.379
2026-03-16,Dallas Mavericks,DAL @ NOP,L,111,0.423,0.643,0.359
2026-03-16,Brooklyn Nets,BKN vs. POR,L,95,0.384,0.69,0.265
2026-03-16,Phoenix Suns,PHX @ BOS,L,112,0.446,0.862,0.325
2026-03-16,Portland Trail Blazers,POR @ BKN,W,114,0.513,0.724,0.423
2026-03-16,San Antonio Spurs,SAS @ LAC,W,119,0.462,0.793,0.278
2026-03-16,Memphis Grizzlies,MEM @ CHI,L,107,0.453,0.789,0.359
2026-03-16,Washington Wizards,WAS vs. GSW,L,117,0.513,0.828,0.382
2026-03-16,Orlando Magic,ORL @ ATL,L,112,0.421,0.783,0.326
2026-03-15,Philadelphia 76ers,PHI vs. POR,W,109,0.454,0.933,0.28
2026-03-15,Dallas Mavericks,DAL @ CLE,W,130,0.529,0.852,0.5
2026-03-15,Golden State Warriors,GSW @ NYK,L,107,0.488,0.867,0.368
2026-03-15,Milwaukee Bucks,MIL vs. IND,W,134,0.544,0.684,0.523
2026-03-15,Minnesota Timberwolves,MIN @ OKC,L,103,0.468,0.727,0.455
2026-03-15,New York Knicks,NYK vs. GSW,W,110,0.464,0.957,0.313
2026-03-15,Indiana Pacers,IND @ MIL,L,123,0.519,0.783,0.5
2026-03-15,Oklahoma City Thunder,OKC vs. MIN,W,116,0.416,0.895,0.375
2026-03-15,Portland Trail Blazers,POR @ PHI,L,103,0.391,0.667,0.321
2026-03-15,Sacramento Kings,SAC vs. UTA,W,116,0.482,0.821,0.306
2026-03-15,Toronto Raptors,TOR vs. DET,W,119,0.484,0.767,0.286
2026-03-15,Utah Jazz,UTA @ SAC,L,111,0.477,0.68,0.333
2026-03-15,Detroit Pistons,DET @ TOR,L,108,0.482,0.667,0.385
2026-03-15,Cleveland Cavaliers,CLE vs. DAL,L,120,0.511,0.667,0.39
2026-03-14,Los Angeles Lakers,LAL vs. DEN,W,127,0.516,0.654,0.333
2026-03-14,Denver Nuggets,DEN @ LAL,L,125,0.463,0.818,0.388
2026-03-14,LA Clippers,LAC vs. SAC,L,109,0.464,0.759,0.333
2026-03-14,Milwaukee Bucks,MIL @ ATL,L,99,0.487,0.722,0.324
2026-03-14,Boston Celtics,BOS vs. WAS,W,111,0.441,0.895,0.261
2026-03-14,Atlanta Hawks,ATL vs. MIL,W,122,0.495,0.778,0.368
2026-03-14,Miami Heat,MIA vs. ORL,L,117,0.466,0.821,0.316
2026-03-14,Orlando Magic,ORL @ MIA,W,121,0.494,0.92,0.313
2026-03-14,Brooklyn Nets,BKN @ PHI,L,97,0.36,0.857,0.349
2026-03-14,Philadelphia 76ers,PHI vs. BKN,W,104,0.463,0.806,0.12
2026-03-14,Sacramento Kings,SAC @ LAC,W,118,0.585,0.625,0.444
2026-03-14,San Antonio Spurs,SAS vs. CHA,W,115,0.467,0.857,0.333
2026-03-14,Washington Wizards,WAS @ BOS,L,100,0.44,0.647,0.385
2026-03-14,Charlotte Hornets,CHA @ SAS,L,102,0.376,0.824,0.333
2026-03-13,New York Knicks,NYK @ IND,W,101,0.42,0.76,0.286
2026-03-13,Cleveland Cavaliers,CLE @ DAL,W,138,0.615,0.615,0.474
2026-03-13,New Orleans Pelicans,NOP @ HOU,L,105,0.44,0.692,0.406
2026-03-13,Chicago Bulls,CHI @ LAC,L,108,0.442,0.923,0.293
2026-03-13,Dallas Mavericks,DAL vs. CLE,L,105,0.437,0.833,0.273
2026-03-13,Golden State Warriors,GSW vs. MIN,L,117,0.402,0.96,0.313
2026-03-13,Houston Rockets,HOU vs. NOP,W,107,0.426,0.765,0.341
2026-03-13,LA Clippers,LAC vs. CHI,W,119,0.479,0.75,0.281
2026-03-13,Minnesota Timberwolves,MIN @ GSW,W,127,0.561,0.885,0.4
2026-03-13,Indiana Pacers,IND vs. NYK,L,92,0.393,0.8,0.263
2026-03-13,Phoenix Suns,PHX @ TOR,L,115,0.475,0.7,0.429
2026-03-13,Portland Trail Blazers,POR vs. UTA,W,124,0.517,0.938,0.37
2026-03-13,Toronto Raptors,TOR vs. PHX,W,122,0.535,0.8,0.519
2026-03-13,Utah Jazz,UTA @ POR,L,114,0.457,0.773,0.433
2026-03-13,Memphis Grizzlies,MEM @ DET,L,110,0.427,0.792,0.366
2026-03-13,Detroit Pistons,DET vs. MEM,W,126,0.543,0.778,0.343
2026-03-12,Orlando Magic,ORL vs. WAS,W,136,0.47,0.794,0.441
2026-03-12,Atlanta Hawks,ATL vs. BKN,W,108,0.393,0.743,0.3
2026-03-12,Chicago Bulls,CHI @ LAL,L,130,0.537,0.813,0.417
2026-03-12,Dallas Mavericks,DAL @ MEM,W,120,0.484,0.792,0.344
2026-03-12,Denver Nuggets,DEN @ SAS,W,136,0.5,0.947,0.333
2026-03-12,Los Angeles Lakers,LAL vs. CHI,W,142,0.556,0.714,0.472
2026-03-12,Miami Heat,MIA vs. MIL,W,112,0.413,0.815,0.341
2026-03-12,Milwaukee Bucks,MIL @ MIA,L,105,0.494,0.737,0.346
2026-03-12,Brooklyn Nets,BKN @ ATL,L,97,0.472,0.773,0.343
2026-03-12,Boston Celtics,BOS @ OKC,L,102,0.402,0.95,0.31
2026-03-12,Indiana Pacers,IND vs. PHX,L,108,0.451,0.88,0.3
2026-03-12,Phoenix Suns,PHX @ IND,W,123,0.523,0.818,0.406
2026-03-12,San Antonio Spurs,SAS vs. DEN,L,131,0.453,0.813,0.404
2026-03-12,Oklahoma City Thunder,OKC vs. BOS,W,104,0.476,0.765,0.25
2026-03-12,Memphis Grizzlies,MEM vs. DAL,L,112,0.418,0.727,0.292
2026-03-12,Washington Wizards,WAS @ ORL,L,131,0.457,0.875,0.304
2026-03-12,Philadelphia 76ers,PHI @ DET,L,109,0.467,0.708,0.229
2026-03-12,Detroit Pistons,DET vs. PHI,W,131,0.539,0.955,0.4
2026-03-11,New York Knicks,NYK @ UTA,W,134,0.522,0.955,0.425
2026-03-11,Cleveland Cavaliers,CLE @ ORL,L,122,0.494,0.654,0.386
2026-03-11,New Orleans Pelicans,NOP vs. TOR,W,122,0.511,0.75,0.483
2026-03-11,Denver Nuggets,DEN vs. HOU,W,129,0.552,0.727,0.531
2026-03-11,Houston Rockets,HOU @ DEN,L,93,0.433,0.357,0.121
2026-03-11,LA Clippers,LAC vs. MIN,W,153,0.634,0.833,0.514
2026-03-11,Minnesota Timberwolves,MIN @ LAC,L,128,0.597,0.862,0.44
2026-03-11,Orlando Magic,ORL vs. CLE,W,128,0.518,0.757,0.343
2026-03-11,Sacramento Kings,SAC vs. CHA,L,109,0.542,0.786,0.32
2026-03-11,Toronto Raptors,TOR @ NOP,L,111,0.415,0.76,0.318
2026-03-11,Utah Jazz,UTA vs. NYK,L,117,0.483,0.789,0.5
2026-03-11,Charlotte Hornets,CHA @ SAC,W,117,0.456,0.941,0.475
2026-03-10,Brooklyn Nets,BKN vs. DET,L,100,0.42,0.853,0.342
2026-03-10,Boston Celtics,BOS @ SAS,L,116,0.472,0.765,0.373
2026-03-10,Chicago Bulls,CHI @ GSW,W,130,0.446,0.833,0.319
2026-03-10,Atlanta Hawks,ATL vs. DAL,W,124,0.516,0.667,0.389
2026-03-10,Dallas Mavericks,DAL @ ATL,L,112,0.477,0.773,0.406
2026-03-10,Golden State Warriors,GSW vs. CHI,L,124,0.419,0.889,0.37
2026-03-10,Houston Rockets,HOU vs. TOR,W,113,0.5,0.778,0.417
2026-03-10,Los Angeles Lakers,LAL vs. MIN,W,120,0.484,0.731,0.289
2026-03-10,Miami Heat,MIA vs. WAS,W,150,0.5,0.797,0.302
2026-03-10,Milwaukee Bucks,MIL vs. PHX,L,114,0.512,0.7,0.421
2026-03-10,Minnesota Timberwolves,MIN @ LAL,L,106,0.463,0.786,0.25
2026-03-10,Washington Wizards,WAS @ MIA,L,129,0.517,0.759,0.417
2026-03-10,Indiana Pacers,IND @ SAC,L,109,0.409,0.909,0.302
2026-03-10,Philadelphia 76ers,PHI vs. MEM,W,139,0.523,0.826,0.355
2026-03-10,Phoenix Suns,PHX @ MIL,W,129,0.539,0.818,0.471
2026-03-10,Portland Trail Blazers,POR vs. CHA,L,101,0.422,0.833,0.381
2026-03-10,Sacramento Kings,SAC vs. IND,W,114,0.456,0.833,0.35
2026-03-10,San Antonio Spurs,SAS vs. BOS,W,125,0.518,0.68,0.426
2026-03-10,Toronto Raptors,TOR @ HOU,L,99,0.436,0.786,0.25
2026-03-10,Memphis Grizzlies,MEM @ PHI,L,129,0.495,0.762,0.395
2026-03-10,Detroit Pistons,DET @ BKN,W,138,0.565,0.765,0.516
2026-03-10,Charlotte Hornets,CHA @ POR,W,103,0.386,0.84,0.368
2026-03-09,Brooklyn Nets,BKN vs. MEM,W,126,0.553,0.789,0.515
2026-03-09,Cleveland Cavaliers,CLE vs. PHI,W,115,0.452,0.92,0.364
2026-03-09,Denver Nuggets,DEN @ OKC,L,126,0.459,0.724,0.405
2026-03-09,Golden State Warriors,GSW @ UTA,L,116,0.434,0.667,0.308
2026-03-09,LA Clippers,LAC vs. NYK,W,126,0.462,0.846,0.462
2026-03-09,Memphis Grizzlies,MEM @ BKN,L,115,0.435,0.84,0.4
2026-03-09,New York Knicks,NYK @ LAC,L,118,0.511,0.75,0.35
2026-03-09,Oklahoma City Thunder,OKC vs. DEN,W,129,0.505,0.762,0.404
2026-03-09,Utah Jazz,UTA vs. GSW,W,119,0.482,0.931,0.353
2026-03-09,Philadelphia 76ers,PHI @ CLE,L,101,0.459,0.667,0.289
2026-03-08,Orlando Magic,ORL @ MIL,W,130,0.563,0.743,0.424
2026-03-08,Boston Celtics,BOS @ CLE,W,109,0.44,0.909,0.395
2026-03-08,Cleveland Cavaliers,CLE vs. BOS,L,98,0.407,0.714,0.289
2026-03-08,New Orleans Pelicans,NOP vs. WAS,W,138,0.528,0.787,0.304
2026-03-08,Chicago Bulls,CHI @ SAC,L,110,0.417,0.676,0.378
2026-03-08,Dallas Mavericks,DAL @ TOR,L,92,0.398,0.85,0.167
2026-03-08,Houston Rockets,HOU @ SAS,L,120,0.483,0.875,0.286
2026-03-08,Los Angeles Lakers,LAL vs. NYK,W,110,0.432,0.833,0.341
2026-03-08,Miami Heat,MIA vs. DET,W,121,0.462,0.92,0.364
2026-03-08,Milwaukee Bucks,MIL vs. ORL,L,91,0.429,0.462,0.295
2026-03-08,New York Knicks,NYK @ LAL,L,97,0.427,0.905,0.235
2026-03-08,Indiana Pacers,IND @ POR,L,111,0.432,0.625,0.333
2026-03-08,Phoenix Suns,PHX vs. CHA,W,111,0.456,0.885,0.39
2026-03-08,Portland Trail Blazers,POR vs. IND,W,131,0.505,0.815,0.366
2026-03-08,Sacramento Kings,SAC vs. CHI,W,126,0.448,0.913,0.379
2026-03-08,San Antonio Spurs,SAS vs. HOU,W,145,0.58,0.815,0.525
2026-03-08,Toronto Raptors,TOR vs. DAL,W,122,0.505,0.727,0.278
2026-03-08,Washington Wizards,WAS @ NOP,L,118,0.451,0.815,0.333
2026-03-08,Detroit Pistons,DET @ MIA,L,110,0.444,0.792,0.297
2026-03-08,Charlotte Hornets,CHA @ PHX,L,99,0.42,0.667,0.333
2026-03-07,Orlando Magic,ORL @ MIN,W,119,0.462,0.839,0.265
2026-03-07,Atlanta Hawks,ATL vs. PHI,W,125,0.554,0.8,0.406
2026-03-07,LA Clippers,LAC @ MEM,W,123,0.5,0.822,0.235
2026-03-07,Milwaukee Bucks,MIL vs. UTA,W,113,0.482,0.571,0.341
2026-03-07,Minnesota Timberwolves,MIN vs. ORL,L,92,0.357,0.742,0.225
2026-03-07,Brooklyn Nets,BKN @ DET,W,107,0.438,0.964,0.333
2026-03-07,Golden State Warriors,GSW @ OKC,L,97,0.409,0.611,0.311
2026-03-07,Philadelphia 76ers,PHI @ ATL,L,116,0.547,0.667,0.385
2026-03-07,Utah Jazz,UTA @ MIL,L,99,0.344,0.862,0.245
2026-03-07,Memphis Grizzlies,MEM vs. LAC,L,120,0.483,0.833,0.372
2026-03-07,Detroit Pistons,DET vs. BKN,L,105,0.424,0.742,0.385
2026-03-07,Oklahoma City Thunder,OKC vs. GSW,W,104,0.423,0.958,0.357
2026-03-06,Miami Heat,MIA @ CHA,W,128,0.464,0.8,0.474
2026-03-06,New Orleans Pelicans,NOP @ PHX,L,116,0.446,0.865,0.357
2026-03-06,Dallas Mavericks,DAL @ BOS,L,100,0.409,0.833,0.4
2026-03-06,Denver Nuggets,DEN vs. NYK,L,103,0.446,0.7,0.2
2026-03-06,Houston Rockets,HOU vs. POR,W,106,0.539,0.731,0.263
2026-03-06,LA Clippers,LAC @ SAS,L,112,0.488,0.8,0.364
2026-03-06,Los Angeles Lakers,LAL vs. IND,W,128,0.529,0.913,0.459
2026-03-06,Boston Celtics,BOS vs. DAL,W,120,0.475,0.667,0.333
2026-03-06,New York Knicks,NYK @ DEN,W,142,0.579,0.762,0.471
2026-03-06,Phoenix Suns,PHX vs. NOP,W,118,0.444,0.692,0.345
2026-03-06,Portland Trail Blazers,POR @ HOU,L,99,0.398,0.568,0.308
2026-03-06,San Antonio Spurs,SAS vs. LAC,W,116,0.484,0.5,0.415
2026-03-06,Charlotte Hornets,CHA vs. MIA,L,120,0.427,0.95,0.365
2026-03-06,Indiana Pacers,IND @ LAL,L,117,0.469,0.708,0.229
2026-03-05,Minnesota Timberwolves,MIN vs. TOR,W,115,0.519,0.783,0.419
2026-03-05,New Orleans Pelicans,NOP @ SAC,W,133,0.5,0.852,0.353
2026-03-05,Chicago Bulls,CHI @ PHX,W,105,0.477,0.64,0.25
2026-03-05,Dallas Mavericks,DAL @ ORL,L,114,0.453,0.786,0.438
2026-03-05,Denver Nuggets,DEN vs. LAL,W,120,0.52,0.903,0.452
2026-03-05,Golden State Warriors,GSW @ HOU,W,115,0.479,0.733,0.368
2026-03-05,Houston Rockets,HOU vs. GSW,L,113,0.458,0.733,0.412
2026-03-05,Los Angeles Lakers,LAL @ DEN,L,113,0.517,0.667,0.419
2026-03-05,Miami Heat,MIA vs. BKN,W,126,0.527,0.875,0.333
2026-03-05,Phoenix Suns,PHX vs. CHI,L,103,0.391,0.667,0.283
2026-03-05,Brooklyn Nets,BKN @ MIA,L,110,0.432,0.667,0.39
2026-03-05,Orlando Magic,ORL vs. DAL,W,115,0.454,0.875,0.333
2026-03-05,Sacramento Kings,SAC vs. NOP,L,123,0.505,0.652,0.258
2026-03-05,San Antonio Spurs,SAS vs. DET,W,121,0.5,0.8,0.351
2026-03-05,Toronto Raptors,TOR @ MIN,L,107,0.494,0.667,0.429
2026-03-05,Utah Jazz,UTA @ WAS,W,122,0.511,0.722,0.429
2026-03-05,Washington Wizards,WAS vs. UTA,L,112,0.468,0.688,0.429
2026-03-05,Detroit Pistons,DET @ SAS,L,106,0.402,0.8,0.429
2026-03-04,LA Clippers,LAC vs. IND,W,130,0.551,0.8,0.375
2026-03-04,Milwaukee Bucks,MIL vs. ATL,L,113,0.5,0.7,0.333
2026-03-04,Indiana Pacers,IND @ LAC,L,107,0.429,0.806,0.278
2026-03-04,Boston Celtics,BOS vs. CHA,L,89,0.38,0.95,0.278
2026-03-04,Atlanta Hawks,ATL @ MIL,W,131,0.543,0.688,0.444
2026-03-04,New York Knicks,NYK vs. OKC,L,100,0.42,0.727,0.286
2026-03-04,Philadelphia 76ers,PHI vs. UTA,W,106,0.455,0.81,0.257
2026-03-04,Portland Trail Blazers,POR @ MEM,W,122,0.505,0.611,0.349
2026-03-04,Oklahoma City Thunder,OKC @ NYK,W,103,0.452,0.84,0.381
2026-03-04,Utah Jazz,UTA @ PHI,L,102,0.409,0.947,0.308
2026-03-04,Memphis Grizzlies,MEM vs. POR,L,114,0.448,0.667,0.438
2026-03-04,Charlotte Hornets,CHA @ BOS,W,118,0.461,0.81,0.388
2026-03-03,Philadelphia 76ers,PHI vs. SAS,L,91,0.347,0.789,0.238
2026-03-03,Cleveland Cavaliers,CLE vs. DET,W,113,0.442,0.769,0.37
2026-03-03,New Orleans Pelicans,NOP @ LAL,L,101,0.422,0.895,0.276
2026-03-03,Chicago Bulls,CHI vs. OKC,L,108,0.433,0.684,0.347
2026-03-03,Los Angeles Lakers,LAL vs. NOP,W,110,0.47,0.808,0.297
2026-03-03,Miami Heat,MIA vs. BKN,W,124,0.495,0.875,0.361
2026-03-03,Minnesota Timberwolves,MIN vs. MEM,W,117,0.476,0.794,0.294
2026-03-03,Brooklyn Nets,BKN @ MIA,L,98,0.384,0.867,0.188
2026-03-03,New York Knicks,NYK @ TOR,W,111,0.568,0.75,0.345
2026-03-03,Orlando Magic,ORL vs. WAS,W,126,0.553,0.865,0.4
2026-03-03,Dallas Mavericks,DAL @ CHA,L,90,0.378,0.738,0.136
2026-03-03,Phoenix Suns,PHX @ SAC,W,114,0.457,0.647,0.388
2026-03-03,San Antonio Spurs,SAS @ PHI,W,131,0.551,0.833,0.4
2026-03-03,Oklahoma City Thunder,OKC @ CHI,W,116,0.434,0.833,0.238
2026-03-03,Toronto Raptors,TOR vs. NYK,L,95,0.455,0.895,0.286
2026-03-03,Memphis Grizzlies,MEM @ MIN,L,110,0.456,0.793,0.395
2026-03-03,Washington Wizards,WAS @ ORL,L,109,0.467,0.64,0.219
2026-03-03,Detroit Pistons,DET @ CLE,L,109,0.506,0.759,0.375
2026-03-03,Charlotte Hornets,CHA vs. DAL,W,117,0.477,0.684,0.392
2026-03-03,Sacramento Kings,SAC vs. PHX,L,103,0.456,0.778,0.259
2026-03-02,LA Clippers,LAC @ GSW,W,114,0.494,0.913,0.29
2026-03-02,Boston Celtics,BOS @ MIL,W,108,0.432,0.667,0.4
2026-03-02,Denver Nuggets,DEN @ UTA,W,128,0.541,0.914,0.41
2026-03-02,Golden State Warriors,GSW vs. LAC,L,101,0.387,0.706,0.354
2026-03-02,Houston Rockets,HOU @ WAS,W,123,0.489,0.857,0.36
2026-03-02,Milwaukee Bucks,MIL vs. BOS,L,81,0.365,0.737,0.361
2026-03-02,Utah Jazz,UTA vs. DEN,L,125,0.512,0.846,0.385
2026-03-02,Washington Wizards,WAS vs. HOU,L,118,0.484,0.786,0.543
2026-03-01,Minnesota Timberwolves,MIN @ DEN,W,117,0.541,0.579,0.389
2026-03-01,Atlanta Hawks,ATL vs. POR,W,135,0.554,0.783,0.375
2026-03-01,Boston Celtics,BOS vs. PHI,W,114,0.44,0.857,0.327
2026-03-01,Cleveland Cavaliers,CLE @ BKN,W,106,0.486,0.676,0.481
2026-03-01,New Orleans Pelicans,NOP @ LAC,L,117,0.449,0.833,0.364
2026-03-01,Chicago Bulls,CHI vs. MIL,W,120,0.512,0.696,0.367
2026-03-01,Dallas Mavericks,DAL vs. OKC,L,87,0.388,0.75,0.29
2026-03-01,Denver Nuggets,DEN vs. MIN,L,108,0.482,0.741,0.273
2026-03-01,LA Clippers,LAC vs. NOP,W,137,0.539,0.828,0.472
2026-03-01,Los Angeles Lakers,LAL vs. SAC,W,128,0.5,0.727,0.462
2026-03-01,Milwaukee Bucks,MIL @ CHI,L,97,0.368,0.824,0.283
2026-03-01,Memphis Grizzlies,MEM @ IND,W,125,0.511,1.0,0.429
2026-03-01,Brooklyn Nets,BKN vs. CLE,L,102,0.507,0.75,0.344
2026-03-01,Orlando Magic,ORL vs. DET,L,92,0.377,0.8,0.278
2026-03-01,Indiana Pacers,IND vs. MEM,L,106,0.488,0.684,0.385
2026-03-01,Philadelphia 76ers,PHI @ BOS,L,98,0.398,0.727,0.387
2026-03-01,Portland Trail Blazers,POR @ ATL,L,101,0.402,0.692,0.351
2026-03-01,Sacramento Kings,SAC @ LAL,L,104,0.467,0.933,0.231
